121.7770	4.43	0.02
244.7000	3.56	0.03
344.2785	2.79	0.01
443.9650	2.27	0.02
778.9045	1.51	0.01
867.3800	1.39	0.01
964.0570	1.31	0.01
1112.0690	1.17	0.01
1212.9480	1.10	0.01
1299.1420	1.05	0.01
1408.0060	1.00	0.01
