80	1584.3132741365876
81	1584.30932770368
82	1193.1707485074833
83	780.1376021170983
84	571.505307068558
85	470.08442828443805
86	416.47344396258455
87	385.56409730784077
88	366.4186994180601
89	353.8632254355572
90	345.24532141628845
91	339.1079059325636
92	334.60269300050663
93	331.2112136071281
94	328.6033090656816
95	326.561262456646
96	324.9371299841471
97	323.62772983533387
98	322.559442951737
99	321.67867961205957
100	320.9457303970757
101	320.3307004003699
102	319.81076058918944
103	319.3682521923623
104	318.98935562616305
105	318.66314043282364
106	318.38087699527966
107	318.13553105975905
108	317.9213878398803
109	317.7337692434122
110	317.56881887439226
111	317.4233369445925
112	317.2946523403524
113	317.180522631544
114	317.0790552936361
115	316.9886451771639
116	316.9079245248248
117	316.83572275453326
118	316.7710338991651
119	316.7129900908078
120	316.6608398479538
121	316.6139302025971
122	316.5482638545255
123	315.861248296348
124	314.37664625014037
125	312.1993607017837
126	309.4198365598284
127	306.1164470595669
128	302.35744187770615
129	298.20254179785957
130	293.7042484990483
131	288.9089244520329
132	283.8576868556537
133	278.5871506860362
134	273.130048883784
135	267.51575211972954
136	261.77070615809316
137	255.91880133381886
138	249.98168588118733
139	243.97903263965307
140	237.92876689828097
141	231.8472617271562
142	225.74950600871054
143	219.64924946636756
144	213.5591282460553
145	207.49077400396624
146	201.4549089620557
147	195.46142899042428
148	189.51947644480504
149	183.63750421444746
150	177.82333220985612
151	172.08419733208092
152	166.42679780881048
153	160.8573326517599
154	155.38153687993747
155	150.00471306107607
156	144.73175964542443
157	139.56719650005874
158	134.51518799578275
159	129.57956395080993
160	124.7638386947374
161	120.0712284812905
162	115.50466744836599
163	111.0668222980732
164	106.7601058472107
165	102.58668957946209
166	98.54851531376211
167	94.6473060890138
168	90.88457635260406
169	87.26164152933842
170	83.77962703772275
171	80.43947681231396
172	77.24196138343989
173	74.18768555924711
174	71.27709574941223
175	68.51048696492362
176	65.88800952401385
177	63.409675490533964
178	61.07536486769537
179	58.88483156722099
180	56.8377091713098
181	54.93351650257127
182	53.17166301515877
183	51.551454018440296
184	50.07209574320649
185	48.73270025891399
186	47.53229024938598
187	46.469803653340406
188	45.544098175264445
189	44.75395567133003
190	44.098086414457526
191	43.57513324200035
192	43.183675589106336
193	42.922233410317205
194	42.78927099170918
195	42.78320065552839
196	42.902386359043334
197	43.1451471891752
198	43.50976075426506
199	43.99446647425973
200	44.597468770453574
201	45.31694015591134
202	46.151024227622706
203	47.09783856140919
204	48.155477510606204
205	49.322014909553374
206	50.595506682922334
207	51.97399336195317
208	53.45550250869458
209	55.03805104937192
