846.5100	1.322	0.023
1037.8430	1.147	0.022
1238.2880	1.000	0.018
1360.2120	0.968	0.023
2015.2150	0.680	0.020
2034.7910	0.693	0.015
2598.5000	0.560	0.011
3009.6450	0.485	0.028
3202.0290	0.460	0.014
3253.5030	0.432	0.010
3273.0790	0.457	0.018
3451.2320	0.405	0.023
